,Company,Market Value (M),rank_change1000,employees,CEO,Sector,HQ Location,Employees,Revenues ($M),Revenues ($M)Growth,Profits ($M),Profits ($M)Growth,Assets ($M),Assets ($M)Growth,Total Stockholder Equity ($M),Total Stockholder Equity ($M)Growth,Profit as % of Revenues,Profits as % of Assets,Profits as % of Stockholder Equity,Earnings Per Share ($),"Total Return to Investors (5 year, annualized)","Total Return to Investors (10 year, annualized)",Market Cap (M),No_Directors,Median_age,Board_Independance,Median_Tenure,Median_pay,women_on_board,GD_Approval,HBR Ranked,GD Ranked,GD & HBR Ranked,MarketSize: < 250 million,"MarketSize: 250 ~ 1,000 million","MarketSize: 1,001 ~ 5,000 million","MarketSize: 5,001 ~ 50,000 million",MarketSize: 50 Billion +,Aerospace & Defense,Apparel,Business Services,Chemicals,Energy,Engineering & Construction,Financials,Food & Drug Stores,"Food, Beverages & Tobacco",Health Care,"Hotels, Restaurants & Leisure",Household Products,Industrials,Materials,Media,Motor Vehicles & Parts,Retailing,Technology,Telecommunications,Transportation,Wholesalers,State,Region,Division,Midwest,Northeast,South,West,East North Central,East South Central,Middle Atlantic,Mountain,New England,Pacific,South Atlantic,West North Central,West South Central
280,autozone,25487.9,-3.0,72450.0,William C. Rhodes III,Retailing,"Memphis, Tenn.",72450.0,11221.1,3.1,1337.5,4.4,9347.0,0.0,-1520.4,0.0,11.9,14.3,0.0,48.77,11.9,19.6,23912.0,11.0,57.0,0.82,9.0,208156.0,0.18,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tennessee,South,East South Central,0,0,1,0,0,1,0,0,0,0,0,0,0
281,wwgrainger,16732.7,5.0,23850.0,DG Macpherson,Wholesalers,"Lake Forest, Ill.",23850.0,11221.0,7.6,782.0,33.5,5873.0,0.0,1921.0,0.0,7.0,13.3,40.7,13.73,4.1,15.8,13185.0,11.0,62.0,0.91,10.0,218337.0,0.09,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Illinois,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
282,quantaservices,5336.2,33.0,39200.0,Earl C. Austin Jr.,Engineering &amp; Construction,"Houston, Texas",39200.0,11171.4,18.0,293.3,-6.9,7075.8,0.0,3604.2,0.0,2.6,4.1,8.1,1.9,-0.9,4.3,4028.0,10.0,61.0,0.9,10.0,230564.0,0.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
283,crownholdings,7384.9,54.0,33429.0,Timothy J. Donahue,Materials,"Yardley, Pa.",33429.0,11151.0,28.2,439.0,35.9,15262.0,0.0,937.0,0.0,3.9,2.9,46.9,3.28,-1.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Pennsylvania,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
284,officedepot,1971.9,-4.0,44000.0,Gerry P. Smith,Retailing,"Boca Raton, Fla.",44000.0,11130.0,3.5,104.0,-42.5,6166.0,0.0,2126.0,0.0,0.9,1.7,4.9,0.19,-12.1,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Florida,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
285,baxterinternational,41558.9,-3.0,50000.0,0,Health Care,"Deerfield, Ill.",50000.0,11127.0,5.4,1624.0,126.5,15641.0,0.0,7794.0,0.0,14.6,10.4,20.8,2.97,13.4,10.6,20453.0,15.0,67.5,0.87,11.0,292834.0,0.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Illinois,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
286,lamresearch,27315.8,67.0,10900.0,Timothy M. Archer,Technology,"Fremont, Calif.",10900.0,11077.0,38.2,2380.7,40.2,12479.5,0.0,6501.9,0.0,21.5,19.1,36.6,13.17,21.9,21.3,12131.0,11.0,61.0,0.82,4.0,276444.0,0.18,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
287,entergy,18214.6,-14.0,13688.0,Leo P. Denault,Energy,"New Orleans, La.",13688.0,11009.5,-0.6,848.7,106.2,48275.1,0.0,8844.3,0.0,7.7,1.8,9.6,4.63,11.2,5.0,12236.0,13.0,66.0,0.85,10.0,232669.0,0.31,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
288,charlesschwab,57051.3,41.0,19500.0,Walter W. Bettinger II,Financials,"San Francisco, Calif.",19500.0,10989.0,22.6,3507.0,49.0,296482.0,0.0,20670.0,0.0,31.9,1.2,17.0,2.45,10.7,11.2,40152.0,15.0,67.0,0.8,12.0,257066.0,0.13,0.91,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
289,l3technologies,16368.2,-14.0,31000.0,Christopher E. Kubasik,Aerospace &amp; Defense,"New York, N.Y.",31000.0,10841.0,-1.5,1005.0,48.4,13518.0,0.0,5839.0,0.0,9.3,7.4,17.2,12.63,12.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
290,nrgenergy,11850.9,-22.0,4862.0,Mauricio Gutierrez,Energy,"Princeton, N.J.",4862.0,10797.0,-4.2,268.0,0.0,10628.0,0.0,-1234.0,0.0,2.5,2.5,0.0,0.87,8.3,6.5,4262.0,13.0,63.0,0.85,9.0,245002.0,0.08,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
291,livenationentertainment,13400.5,-2.0,16000.0,Michael Rapino,Media,"Beverly Hills, Calif.",16000.0,10787.8,4.4,60.2,0.0,8496.9,0.0,1099.0,0.0,0.6,0.7,5.5,-0.09,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
292,universalhealthservices,12144.3,-25.0,75650.0,Alan B. Miller,Health Care,"King of Prussia, Pa.",75650.0,10772.3,-4.5,779.7,3.6,11265.5,0.0,5389.3,0.0,7.2,6.9,14.5,8.31,7.8,20.6,12089.0,7.0,70.0,0.57,22.0,312240.0,0.14,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
293,molsoncoorsbrewing,12958.0,-19.0,17750.0,Gavin D.K. Hattersley,"Food, Beverages &amp; Tobacco","Denver, Colo.",17750.0,10769.6,-2.1,1116.5,-28.7,30109.8,0.0,13507.4,0.0,10.4,3.7,8.3,5.15,2.1,3.8,16313.0,14.0,54.0,0.71,5.5,262336.0,0.07,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,West,Mountain,0,0,0,1,0,0,0,1,0,0,0,0,0
294,ebay,33978.7,14.0,14000.0,Scott F. Schenkel,Technology,"San Jose, Calif.",14000.0,10746.0,12.3,2530.0,0.0,22819.0,0.0,6281.0,0.0,23.5,11.1,40.3,2.55,3.7,16.8,33498.0,10.0,55.5,0.7,2.0,292040.0,0.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
295,aes,11975.4,-82.0,9000.0,0,Energy,"Arlington, Va.",9000.0,10736.0,-22.5,1203.0,0.0,32521.0,0.0,3208.0,0.0,11.2,3.7,37.5,1.81,3.4,7.8,7476.0,10.0,60.5,0.9,4.0,272500.0,0.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Virginia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
296,devonenergy,13832.7,-84.0,2880.0,David A. Hager,Energy,"Oklahoma City, Okla.",2880.0,10734.0,-23.0,3064.0,241.2,19566.0,0.0,9186.0,0.0,28.5,15.7,33.4,6.1,-17.2,-9.0,17233.0,9.0,63.0,0.67,6.0,338001.0,0.22,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
297,pacificlife,0.0,15.0,3776.0,James T. Morris,Financials,"Newport Beach, Calif.",3776.0,10699.0,12.5,913.0,-33.1,157699.0,0.0,12177.0,0.0,8.5,0.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
298,centerpointenergy,15394.2,9.0,7977.0,Scott M. Prochazka,Energy,"Houston, Texas",7977.0,10589.0,10.1,368.0,-79.5,27009.0,0.0,8058.0,0.0,3.5,1.4,4.6,0.74,8.6,13.4,7981.0,9.0,62.0,0.78,7.0,222717.0,0.22,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
299,discovery,13632.8,109.0,9000.0,David M. Zaslav,Media,"Silver Spring, Md.",9000.0,10553.0,53.5,594.0,0.0,32550.0,0.0,8386.0,0.0,5.6,1.8,7.1,0.86,-11.4,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Maryland,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
300,borgwarner,7974.3,0.0,30000.0,Frederic B. Lissalde,Motor Vehicles &amp; Parts,"Auburn Hills, Mich.",30000.0,10529.6,7.5,930.7,111.6,10095.3,0.0,4225.5,0.0,8.8,9.2,22.0,4.44,-7.9,13.1,9597.0,10.0,66.5,0.9,7.5,215493.0,0.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Michigan,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
301,targaresources,9645.6,32.0,2460.0,Joe Bob Perkins,Energy,"Houston, Texas",2460.0,10484.0,18.9,1.6,-97.0,16938.2,0.0,6325.1,0.0,0.0,0.0,0.0,-0.53,-10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
302,allyfinancial,11025.3,-4.0,8200.0,Jeffrey J. Brown,Financials,"Detroit, Mich.",8200.0,10466.0,6.1,1263.0,36.0,178869.0,0.0,13268.0,0.0,12.1,0.7,9.5,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
303,suntrustbanks,26262.9,-1.0,22899.0,William H. Rogers Jr.,Financials,"Atlanta, Ga.",22899.0,10431.0,7.1,2775.0,22.1,215543.0,0.0,24177.0,0.0,26.6,1.3,11.5,5.74,8.9,7.1,21343.0,12.0,64.5,0.92,4.5,216500.0,0.17,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
304,iqviaholdings,28280.9,-1.0,58000.0,Ari Bousbib,Health Care,"Durham, N.C.",58000.0,10412.0,6.9,259.0,-80.2,22549.0,0.0,6714.0,0.0,2.5,1.1,3.9,1.24,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,North Carolina,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
305,americanfamilyinsurance,0.0,5.0,11975.0,Jack C. Salzwedel,Financials,"Madison, Wis.",11975.0,10336.2,8.3,295.3,89.7,27502.5,0.0,9006.8,0.0,2.9,1.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
306,delekusholdings,2821.7,77.0,3717.0,Ezra Uzi Yemin,Energy,"Brentwood, Tenn.",3717.0,10265.6,39.7,340.1,17.8,5760.6,0.0,1632.6,0.0,3.3,5.9,20.8,3.95,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee,South,East South Central,0,0,1,0,0,1,0,0,0,0,0,0,0
307,navistarinternational,3199.8,34.0,13100.0,Troy A. Clarke,Industrials,"Lisle, Ill.",13100.0,10250.0,19.6,340.0,1033.3,7230.0,0.0,-3931.0,0.0,3.3,4.7,0.0,3.41,-7.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Illinois,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
308,chesapeakeenergy,5058.3,5.0,2350.0,Robert D. Lawler,Energy,"Oklahoma City, Okla.",2350.0,10231.0,7.7,873.0,-8.0,10947.0,0.0,344.0,0.0,8.5,8.0,253.8,0.85,-39.1,-17.2,4744.0,10.0,62.5,0.9,2.5,361541.0,0.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
309,unitednaturalfoods,671.8,9.0,10000.0,Steven L. Spinner,Wholesalers,"Providence, R.I.",10000.0,10226.7,10.3,165.7,27.3,2964.5,0.0,1846.0,0.0,1.6,5.6,9.0,3.26,-32.5,-5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rhode Island,Northeast,New England,0,1,0,0,0,0,0,0,1,0,0,0,0
310,leidosholdings,9205.1,-19.0,32000.0,Roger A. Krone,Technology,"Reston, Va.",32000.0,10194.0,0.2,581.0,58.7,8770.0,0.0,3308.0,0.0,5.7,6.6,17.6,3.8,11.7,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Virginia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
311,pulte,7758.4,29.0,5086.0,Ryan R. Marshall,Engineering &amp; Construction,"Atlanta, Ga.",5086.0,10188.3,18.8,1022.0,128.5,10173.0,0.0,4817.8,0.0,10.0,10.0,21.2,3.55,6.5,10.0,6399.0,9.0,57.0,0.89,7.0,260000.0,0.22,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
312,eastmanchemical,10531.1,-3.0,14595.0,Mark J. Costa,Chemicals,"Kingsport, Tenn.",14595.0,10151.0,6.3,1080.0,-22.0,15995.0,0.0,5803.0,0.0,10.6,6.8,18.6,7.56,0.3,19.5,10724.0,11.0,62.0,0.91,9.0,244061.0,0.18,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee,South,East South Central,0,0,1,0,0,1,0,0,0,0,0,0,0
313,republicservices,25851.5,-18.0,36000.0,Donald W. Slager,Business Services,"Phoenix, Ariz.",36000.0,10040.9,-0.0,1036.9,-18.9,21617.0,0.0,7927.1,0.0,10.3,4.8,13.1,3.16,19.7,14.3,15188.0,10.0,62.0,0.9,6.5,337200.0,0.1,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona,West,Mountain,0,0,0,1,0,0,0,1,0,0,0,0,0
314,mohawkindustries,9121.9,0.0,42100.0,Jeffrey S. Lorberbaum,Household Products,"Calhoun, Ga.",42100.0,9983.6,5.2,861.7,-11.3,13099.1,0.0,7433.8,0.0,8.6,6.6,11.6,11.47,-4.7,10.5,14449.0,9.0,63.0,0.67,10.0,184685.0,0.11,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Georgia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
315,sonicautomotive,636.7,-18.0,9700.0,David Bruton Smith,Retailing,"Charlotte, N.C.",9700.0,9951.6,0.9,51.7,-44.5,3796.8,0.0,823.1,0.0,0.5,1.4,6.3,1.2,-10.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,North Carolina,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
316,owens&minor,258.4,1.0,17900.0,Edward A. Pesicka,Health Care,"Mechanicsville, Va.",17900.0,9838.7,5.6,-437.0,-700.3,3773.8,0.0,518.4,0.0,-4.4,-11.6,-84.3,-7.28,-27.1,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Virginia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
317,xerox,7307.6,-27.0,32400.0,John G. Visentin,Technology,"Norwalk, Conn.",32400.0,9830.0,-4.2,361.0,85.1,14874.0,0.0,5005.0,0.0,3.7,2.4,7.2,1.38,-7.7,1.3,9506.0,9.0,62.0,0.89,8.0,212500.0,0.44,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Connecticut,Northeast,New England,0,1,0,0,0,0,0,0,1,0,0,0,0
318,bostonscientific,53367.4,9.0,32000.0,Michael F. Mahoney,Health Care,"Marlborough, Mass.",32000.0,9823.0,8.6,1671.0,1506.7,20999.0,0.0,8726.0,0.0,17.0,8.0,19.1,1.19,24.1,16.4,24567.0,12.0,58.0,0.75,3.5,279991.0,0.25,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Massachusetts,Northeast,New England,0,1,0,0,0,0,0,0,1,0,0,0,0
319,dcpmidstream,4736.6,24.0,2650.0,Wouter T. van Kempen,Energy,"Denver, Colo.",2650.0,9822.0,16.1,298.0,30.1,14266.0,0.0,7268.0,0.0,3.0,2.1,4.1,0.61,-4.1,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,West,Mountain,0,0,0,1,0,0,0,1,0,0,0,0,0
320,autoliv,6413.4,-32.0,62091.0,Mikael Bratt,Motor Vehicles &amp; Parts,"Auburn Hills, Mich.",62091.0,9801.1,-5.6,190.4,-55.4,6721.6,0.0,1883.7,0.0,1.9,2.8,10.1,2.18,3.4,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Michigan,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
321,interpublic,8087.0,37.0,54000.0,Michael I. Roth,Business Services,"New York, N.Y.",54000.0,9714.4,23.2,618.9,6.9,15620.3,0.0,2393.2,0.0,6.4,4.0,25.9,1.59,6.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
322,publicserviceenterprise,30002.0,4.0,13145.0,Ralph Izzo,Energy,"Newark, N.J.",13145.0,9696.0,6.7,1438.0,-8.6,45326.0,0.0,14377.0,0.0,14.8,3.2,10.0,2.83,14.3,10.3,20887.0,10.0,69.0,0.9,10.5,234529.0,0.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
323,pvh,9164.1,8.0,29350.0,Emanuel Chirico,Apparel,"New York, N.Y.",29350.0,9656.8,8.3,746.4,38.8,11863.7,0.0,5827.8,0.0,7.7,6.3,12.8,9.65,-7.2,16.8,7507.0,10.0,58.0,0.9,8.0,225222.0,0.2,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
324,mosaic,10527.2,57.0,13600.0,0,Chemicals,"Plymouth, Minn.",13600.0,9587.3,29.4,470.0,0.0,20119.2,0.0,10397.3,0.0,4.9,2.3,4.5,1.22,-7.0,0.1,11911.0,12.0,59.5,0.83,5.5,252196.0,0.17,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Midwest,West North Central,1,0,0,0,0,0,0,0,0,0,0,1,0
325,advanceautoparts,12221.9,-9.0,55500.0,Thomas R. Greco,Retailing,"Raleigh, N.C.",55500.0,9580.6,2.2,423.8,-10.9,9040.6,0.0,3550.8,0.0,4.4,4.7,11.9,5.73,7.5,17.0,14528.0,12.0,57.5,0.58,6.5,222500.0,0.17,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,North Carolina,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
326,alticeusa,14708.0,0.0,11993.0,Dexter G. Goei,Telecommunications,"Long Island City, N.Y.",11993.0,9566.6,2.6,18.8,-98.8,33613.8,0.0,3670.9,0.0,0.2,0.1,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
327,hormelfoods,23976.8,-5.0,20100.0,James P. Snee,"Food, Beverages &amp; Tobacco","Austin, Minn.",20100.0,9545.7,4.1,1012.1,19.5,8142.3,0.0,5600.8,0.0,10.6,12.4,18.1,1.86,15.6,20.7,17868.0,15.0,58.0,0.8,6.0,241810.0,0.27,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Midwest,West North Central,1,0,0,0,0,0,0,0,0,0,0,1,0
328,o'reillyautomotive,30438.4,0.0,64325.0,Gregory D. Johnson,Retailing,"Springfield, Mo.",64325.0,9536.4,6.2,1324.5,16.8,7980.8,0.0,353.7,0.0,13.9,16.6,374.5,16.1,21.8,27.3,27270.0,9.0,68.0,0.56,18.0,176268.0,0.11,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Missouri,Midwest,West North Central,1,0,0,0,0,0,0,0,0,0,0,1,0
329,calpine,0.0,6.0,2282.0,John B. Hill III,Energy,"Houston, Texas",2282.0,9512.0,8.7,10.0,0.0,16062.0,0.0,2963.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
330,hertzglobalholdings,1457.8,4.0,38000.0,Kathryn V. Marinello,Retailing,"Estero, Fla.",38000.0,9504.0,8.0,-225.0,-168.8,21382.0,0.0,1061.0,0.0,-2.4,-1.1,-21.2,-2.68,-34.5,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Florida,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
331,firstdata,24767.2,-78.0,19000.0,Frank J. Bisignano,Business Services,"New York, N.Y.",19000.0,9498.0,-21.2,1005.0,-31.4,38327.0,0.0,4173.0,0.0,10.6,2.6,24.1,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
332,pioneernaturalresources,25639.3,164.0,3177.0,Scott D. Sheffield,Energy,"Irving, Texas",3177.0,9415.0,72.6,978.0,17.4,17903.0,0.0,12111.0,0.0,10.4,5.5,8.1,5.7,-6.4,23.4,20476.0,13.0,61.0,0.69,2.0,280937.0,0.23,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
333,coty,8639.5,37.0,20000.0,Pierre Laubies,Household Products,"New York, N.Y.",20000.0,9398.0,22.8,-168.8,0.0,22630.2,0.0,8849.7,0.0,-1.8,-0.7,-1.9,-0.23,-13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
